provider_id,provider_name,service_category,region,payer,total_claims,total_billed,total_allowed,total_paid,medicare_benchmark_total,paid_to_billed_rate,allowed_to_billed_rate,benchmark_variance_amount,benchmark_variance_pct,benchmark_flag
PRV013,Provider Group 13,Emergency,South,Exchange,1,1318.71,928.08,794.54,775.32,0.6025130620075679,0.7037786928134313,152.76,0.19702832378888716,In range
PRV007,Provider Group 07,Pharmacy,South,Exchange,5,2100.44,1432.03,1305.5,1280.58,0.6215364399840033,0.6817761992725333,151.45000000000005,0.11826672289118997,In range
PRV008,Provider Group 08,Imaging,South,Medicare Advantage,10,9798.710000000001,5532.62,4885.62,5381.63,0.49859828487627444,0.564627384625119,150.98999999999978,0.02805655535590514,In range
PRV032,Provider Group 32,Lab,West,Medicare Advantage,13,2134.76,1217.08,1055.19,1066.6399999999999,0.4942897562255242,0.570124978920347,150.44000000000005,0.14104102602565072,In range
PRV037,Provider Group 37,Lab,Northeast,Exchange,3,688.79,455.91,378.18,309.26,0.5490497829527142,0.6618998533660477,146.65000000000003,0.47419646899049356,Above benchmark
PRV013,Provider Group 13,Imaging,South,Exchange,4,2171.72,1337.43,1219.92,1191.38,0.5617298730959793,0.6158390584421566,146.04999999999995,0.12258893048397651,In range
PRV010,Provider Group 10,Imaging,Midwest,Medicare Advantage,10,10609.49,6256.33,5521.47,6110.65,0.5204274663532367,0.5896918702029975,145.6800000000003,0.023840344316889413,In range
PRV022,Provider Group 22,Pharmacy,Midwest,Exchange,7,2061.05,1301.61,1142.54,1164.8,0.5543485116809392,0.6315276194172872,136.80999999999995,0.11745364010989007,In range
PRV023,Provider Group 23,Imaging,West,Exchange,1,1041.95,648.77,628.83,513.08,0.6035126445606795,0.6226498392437256,135.68999999999994,0.26446168238871115,Above benchmark
PRV013,Provider Group 13,Pharmacy,South,Medicare Advantage,20,5649.62,3334.12,2989.31,3199.7,0.5291170025594641,0.5901494259790924,134.42000000000007,0.0420101884551677,In range
PRV019,Provider Group 19,Pharmacy,West,Exchange,5,1070.5700000000002,706.3199999999999,616.77,572.28,0.5761136590788084,0.6597606882315027,134.03999999999996,0.23422101069406578,Above benchmark
PRV032,Provider Group 32,Pharmacy,West,Exchange,7,1887.18,1186.22,1055.8600000000001,1054.77,0.5594908805731303,0.6285674922370945,131.45000000000005,0.1246243256823763,In range
PRV006,Provider Group 06,Pharmacy,West,Medicare Advantage,19,5456.88,3104.11,2711.31,2972.97,0.49686084355895677,0.5688433683716703,131.14000000000033,0.04411077138349877,In range
PRV036,Provider Group 36,Pharmacy,Northeast,Medicare Advantage,16,5191.13,3068.29,2711.0,2937.21,0.5222369696000678,0.5910639879949067,131.07999999999993,0.04462738449072417,In range
PRV014,Provider Group 14,Lab,West,Medicare Advantage,14,2111.84,1216.92,845.73,1086.94,0.40047067959693916,0.5762368361239488,129.98000000000002,0.11958341766794857,In range
PRV020,Provider Group 20,Lab,South,Medicare Advantage,8,1525.73,899.45,801.16,770.8,0.52509946058608,0.5895210817117053,128.6500000000001,0.16690451478982887,In range
PRV018,Provider Group 18,Pharmacy,Northeast,Medicare Advantage,13,5112.56,2976.7599999999998,2453.85,2848.4900000000002,0.47996502730530294,0.5822445115558545,128.26999999999953,0.04503087600799003,In range
PRV017,Provider Group 17,Professional,South,Exchange,10,6674.83,4241.73,3034.66,4114.61,0.45464229051526406,0.6354813530831496,127.11999999999989,0.03089478711226578,In range
PRV005,Provider Group 05,Lab,Northeast,Exchange,5,941.48,620.16,535.73,496.42,0.5690296129498237,0.6587075668097038,123.73999999999995,0.24926473550622447,Above benchmark
PRV016,Provider Group 16,Lab,Northeast,Exchange,10,1329.51,878.38,755.39,754.97,0.5681717324427796,0.6606794984618394,123.40999999999997,0.16346344887876335,In range
PRV012,Provider Group 12,Pharmacy,West,Medicare Advantage,10,3902.7599999999998,2227.51,1960.64,2105.27,0.5023726798470827,0.570752493107442,122.24000000000024,0.05806381129261341,In range
PRV013,Provider Group 13,Lab,South,Exchange,8,1042.49,676.64,611.73,556.49,0.5867969956546346,0.6490613818837591,120.14999999999998,0.21590684468723603,Above benchmark
PRV018,Provider Group 18,Lab,Northeast,Medicare Advantage,12,2380.85,1344.92,1164.48,1226.53,0.4891026314131508,0.564890690299683,118.3900000000001,0.09652434102712538,In range
PRV012,Provider Group 12,Pharmacy,West,Exchange,2,492.03,338.77,302.71999999999997,220.89,0.615247037782249,0.6885149279515477,117.88,0.5336592874281316,Above benchmark
PRV006,Provider Group 06,Lab,West,Exchange,5,1189.52,786.27,677.44,670.17,0.5695070280449257,0.6609977133633734,116.10000000000002,0.17323962576659657,In range
PRV008,Provider Group 08,Pharmacy,South,Exchange,2,562.9100000000001,365.32,319.86,252.17000000000002,0.568225826508678,0.6489847400117247,113.14999999999998,0.4487052385295633,Above benchmark
PRV004,Provider Group 04,Emergency,South,Exchange,1,1994.01,1164.37,939.86,1055.02,0.47134166829654817,0.5839338819765196,109.34999999999991,0.1036473242213417,In range
PRV025,Provider Group 25,Lab,South,Exchange,3,547.61,372.79999999999995,324.71,264.68,0.5929584923576998,0.6807764650024651,108.11999999999995,0.4084932748979898,Above benchmark
PRV004,Provider Group 04,Imaging,South,Medicare Advantage,10,15791.0,8939.34,7437.35,8833.93,0.47098663795833073,0.5661034766639225,105.40999999999985,0.011932401547216228,In range
PRV005,Provider Group 05,Lab,Northeast,Medicare Advantage,11,1535.74,891.98,771.9399999999999,791.0,0.5026501881828955,0.5808144607811219,100.98000000000002,0.127661188369153,In range
PRV028,Provider Group 28,Lab,Northeast,Medicare Advantage,9,1437.48,868.38,597.46,770.31,0.4156301305061636,0.6040988396360297,98.07000000000005,0.1273123807298361,In range
PRV030,Provider Group 30,Imaging,South,Exchange,2,948.0799999999999,590.11,546.5899999999999,495.11,0.5765230782212472,0.6224263775208844,95.0,0.19187655268526185,In range
PRV024,Provider Group 24,Lab,West,Medicare Advantage,13,2156.35,1257.3,1088.59,1163.45,0.5048299209312032,0.5830686113107798,93.84999999999991,0.08066526279599459,In range
PRV003,Provider Group 03,Pharmacy,West,Medicare Advantage,15,4597.1,2623.12,2277.36,2532.98,0.49539057231733047,0.5706032063692327,90.13999999999987,0.03558654233353594,In range
PRV002,Provider Group 02,Imaging,Midwest,Exchange,3,3431.1499999999996,2144.8199999999997,1891.1100000000001,2054.81,0.5511592323273539,0.6251023709251999,90.00999999999976,0.043804536672490284,In range
PRV015,Provider Group 15,Lab,Midwest,Exchange,3,539.0600000000001,360.97,328.28999999999996,271.3,0.6090045634994248,0.669628612770378,89.67000000000002,0.3305197198673056,Above benchmark
PRV010,Provider Group 10,Lab,Midwest,Exchange,5,722.12,466.29,412.12,383.29999999999995,0.5707084695064533,0.6457237024317288,82.99000000000007,0.21651447951995845,Above benchmark
PRV037,Provider Group 37,Imaging,Northeast,Exchange,1,708.4,440.57,392.29,359.93,0.5537690570299266,0.6219226425748166,80.63999999999999,0.2240435640263384,Above benchmark
PRV031,Provider Group 31,Lab,South,Medicare Advantage,15,1796.7,1022.59,891.88,944.89,0.4963989536372238,0.5691489953804196,77.70000000000005,0.08223179417710003,In range
PRV030,Provider Group 30,Lab,South,Medicare Advantage,8,983.49,597.3199999999999,553.7,520.42,0.5629950482465506,0.607347303988856,76.89999999999998,0.14776526651550667,In range
PRV015,Provider Group 15,Lab,Midwest,Medicare Advantage,12,1558.6100000000001,906.59,751.91,830.04,0.48242344139970866,0.5816657149639742,76.55000000000007,0.09222447110982612,In range
PRV009,Provider Group 09,Lab,Northeast,Exchange,3,443.92,299.34999999999997,258.17,223.48,0.5815687511263291,0.6743332131915659,75.86999999999998,0.3394934669769106,Above benchmark
PRV021,Provider Group 21,Lab,South,Exchange,5,654.69,419.6,358.96,346.29999999999995,0.5482900303960653,0.6409140203760558,73.30000000000007,0.2116661853883918,Above benchmark
PRV038,Provider Group 38,Lab,South,Medicare Advantage,7,912.15,537.46,480.79999999999995,465.0,0.5271062873430905,0.5892232637175904,72.46000000000004,0.1558279569892474,In range
PRV009,Provider Group 09,Lab,Northeast,Medicare Advantage,11,1799.33,1083.61,979.52,1011.94,0.5443804082630758,0.6022297188397904,71.66999999999985,0.07082435717532644,In range
PRV036,Provider Group 36,Lab,Northeast,Medicare Advantage,11,1412.0700000000002,841.88,621.48,770.99,0.4401198240880409,0.596202737824612,70.88999999999999,0.09194671785626271,In range
PRV035,Provider Group 35,Lab,South,Medicare Advantage,6,1122.73,671.14,582.79,601.91,0.5190829495960738,0.5977750661334426,69.23000000000002,0.11501719526175014,In range
PRV026,Provider Group 26,Lab,Northeast,Medicare Advantage,16,2362.77,1313.75,1059.67,1245.32,0.44848631055921656,0.5560211108148487,68.43000000000006,0.05494973179584369,In range
PRV027,Provider Group 27,Imaging,South,Medicare Advantage,9,9386.68,5451.25,4707.26,5384.3,0.501482952438988,0.5807431381489515,66.94999999999982,0.012434299723269471,In range
PRV015,Provider Group 15,Pharmacy,Midwest,Medicare Advantage,17,5652.9,3222.23,2852.4300000000003,3156.01,0.5045958711457836,0.5700136213271065,66.2199999999998,0.020982189536788477,In range
PRV040,Provider Group 40,Pharmacy,South,Medicare Advantage,15,4449.8,2457.81,2167.01,2392.73,0.48699042653602415,0.5523416782776753,65.07999999999993,0.027199057143931796,In range
PRV040,Provider Group 40,Lab,South,Medicare Advantage,11,1592.34,945.11,830.98,880.04,0.5218609091023274,0.5935353002499466,65.07000000000005,0.0739398209172311,In range
PRV019,Provider Group 19,Pharmacy,West,Medicare Advantage,15,4480.84,2554.13,2190.09,2491.05,0.48876773105042803,0.5700114264289732,63.07999999999993,0.02532265510527686,In range
PRV008,Provider Group 08,Lab,South,Exchange,4,602.1899999999999,397.23,335.03,334.71,0.5563526461747953,0.6596423055846162,62.52000000000004,0.18678856323384435,In range
PRV034,Provider Group 34,Lab,Midwest,Exchange,4,662.09,438.52,383.4,376.88,0.5790753522934948,0.6623268739899408,61.639999999999986,0.16355338569305877,In range
PRV023,Provider Group 23,Lab,West,Medicare Advantage,13,1492.77,866.58,761.76,805.6800000000001,0.5102996442854559,0.5805180972286421,60.89999999999998,0.07558832290735773,In range
PRV040,Provider Group 40,Lab,South,Exchange,4,562.0799999999999,364.84000000000003,331.9,305.89,0.5904853401651011,0.6490890976373471,58.950000000000045,0.19271633593775556,In range
PRV024,Provider Group 24,Lab,West,Exchange,4,634.7,391.73,347.96,334.25,0.5482275090593981,0.6171892232550811,57.48000000000002,0.17196709050112197,In range
PRV031,Provider Group 31,Outpatient,South,Exchange,3,5002.41,3155.96,2654.46,3102.1,0.5306362333355323,0.6308879120264033,53.86000000000013,0.01736243190097035,In range
PRV017,Provider Group 17,Lab,South,Exchange,2,367.78999999999996,246.25,221.47,192.60000000000002,0.6021642785285082,0.6695396829712609,53.64999999999998,0.2785565939771546,Above benchmark
PRV032,Provider Group 32,Pharmacy,West,Medicare Advantage,14,3569.15,1988.2,1589.49,1937.26,0.44534132776711544,0.5570513987924296,50.940000000000055,0.02629487007422858,In range
PRV017,Provider Group 17,Imaging,South,Exchange,2,2353.46,1552.15,462.51,1503.73,0.19652341658664263,0.6595183262090709,48.42000000000007,0.03219992950862194,In range
PRV001,Provider Group 01,Lab,South,Medicare Advantage,12,2287.3199999999997,1276.73,1110.62,1229.98,0.485555147508875,0.5581772554780268,46.75,0.03800874810972536,In range
PRV027,Provider Group 27,Lab,South,Medicare Advantage,13,2013.81,1163.75,1009.75,1119.07,0.501412744995804,0.5778847061043495,44.680000000000064,0.03992600999043855,In range
PRV030,Provider Group 30,Lab,South,Exchange,7,1339.87,842.33,657.3399999999999,797.72,0.490599834312284,0.628665467545359,44.610000000000014,0.0559218773504488,In range
PRV021,Provider Group 21,Lab,South,Medicare Advantage,11,1059.41,619.62,416.86,576.4,0.3934831651579653,0.5848727121699814,43.22000000000003,0.07498265093684946,In range
PRV017,Provider Group 17,Lab,South,Medicare Advantage,9,2032.75,1129.94,995.17,1086.83,0.48956831877997786,0.5558676669536343,43.11000000000013,0.03966581710111069,In range
PRV016,Provider Group 16,Lab,Northeast,Medicare Advantage,8,949.83,540.68,405.89,498.89,0.4273291009970205,0.5692387058736825,41.789999999999964,0.08376596043215932,In range
PRV035,Provider Group 35,Imaging,South,Medicare Advantage,7,5379.25,3022.5,2667.41,2980.9700000000003,0.4958702421341265,0.5618813031556443,41.529999999999745,0.013931706793426214,In range
PRV031,Provider Group 31,Lab,South,Exchange,3,384.90999999999997,251.42,220.86,210.82999999999998,0.5737964719025227,0.6531916551921229,40.59,0.19252478300052178,In range
PRV019,Provider Group 19,Imaging,West,Exchange,2,1280.8,794.03,744.0699999999999,755.15,0.5809415990006246,0.6199484697064335,38.879999999999995,0.051486459643779375,In range
PRV018,Provider Group 18,Lab,Northeast,Exchange,3,561.2,370.35,324.90999999999997,331.65,0.5789558089807554,0.6599251603706343,38.700000000000045,0.1166892808683855,In range
PRV033,Provider Group 33,Lab,Midwest,Exchange,6,705.76,449.54,386.99,411.35,0.5483308773520744,0.6369587395148493,38.19,0.0928406466512702,In range
PRV023,Provider Group 23,Lab,West,Exchange,3,562.9200000000001,376.76,328.59,340.59,0.5837241526327008,0.669295814680594,36.170000000000016,0.10619806805836936,In range
PRV021,Provider Group 21,Pharmacy,South,Exchange,3,873.84,494.95,443.53,460.62,0.507564313833196,0.5664080380847752,34.329999999999984,0.07452998132951236,In range
PRV023,Provider Group 23,Pharmacy,West,Medicare Advantage,16,6087.94,3435.74,3021.88,3402.5299999999997,0.4963715148309609,0.5643518168707313,33.210000000000036,0.009760384184709625,In range
PRV030,Provider Group 30,Pharmacy,South,Medicare Advantage,12,3411.75,1896.03,1652.04,1863.24,0.48422070784787863,0.5557353264453726,32.789999999999964,0.017598377020673645,In range
PRV017,Provider Group 17,Pharmacy,South,Medicare Advantage,16,6243.81,3621.08,2684.1,3589.8,0.42988175489004304,0.5799471796867617,31.279999999999745,0.008713577358070016,In range
PRV014,Provider Group 14,Lab,West,Exchange,2,361.43,240.05,208.94,209.13,0.5780925767091829,0.6641673353069751,30.920000000000016,0.1478506192320567,In range
PRV010,Provider Group 10,Lab,Midwest,Medicare Advantage,7,794.6999999999999,430.81,308.38,399.94,0.388045803447842,0.5421039385931798,30.870000000000005,0.07718657798669802,In range
PRV022,Provider Group 22,Lab,Midwest,Exchange,6,811.22,517.94,440.49,487.47,0.5429969675303863,0.6384704519119352,30.470000000000027,0.0625064106509119,In range
PRV007,Provider Group 07,Lab,South,Exchange,1,445.73,290.89,247.6,260.91,0.5554932358154039,0.6526148116572813,29.97999999999996,0.11490552297727169,In range
PRV039,Provider Group 39,Lab,Northeast,Exchange,4,563.05,356.7,319.05,326.86,0.5666459461859515,0.6335138975224226,29.839999999999975,0.0912929082787737,In range
PRV002,Provider Group 02,Lab,Midwest,Exchange,1,249.48,163.24,156.37,135.96,0.6267837101170435,0.654320987654321,27.28,0.20064724919093851,Above benchmark
PRV004,Provider Group 04,Lab,South,Medicare Advantage,3,712.7,392.27,284.15,367.63,0.3986951031289462,0.5503998877508067,24.639999999999986,0.06702390990941975,In range
PRV033,Provider Group 33,Lab,Midwest,Medicare Advantage,3,352.62,216.41000000000003,194.58,194.74,0.5518121490556407,0.6137201520049913,21.670000000000016,0.1112765738933964,In range
PRV011,Provider Group 11,Lab,Midwest,Medicare Advantage,5,689.84,403.28,370.8,384.76,0.5375159457265453,0.584599327380262,18.519999999999982,0.048133901652978435,In range
PRV026,Provider Group 26,Lab,Northeast,Exchange,1,190.69,125.98,103.24,107.87,0.5414022759452515,0.6606534165399339,18.11,0.16788727171595438,In range
PRV006,Provider Group 06,Lab,West,Medicare Advantage,5,542.95,322.09000000000003,271.13,304.29,0.49936458237406756,0.5932222119900543,17.80000000000001,0.05849682868316412,In range
PRV021,Provider Group 21,Pharmacy,South,Medicare Advantage,13,2220.04,1293.04,999.48,1275.24,0.45020810435848,0.5824399560368282,17.799999999999955,0.013958156895956803,In range
PRV024,Provider Group 24,Lab,West,Managed Medicaid,3,398.91999999999996,188.27,171.51,170.73,0.4299358267321769,0.4719492630101274,17.54000000000002,0.10273531306741651,In range
PRV027,Provider Group 27,Lab,South,Exchange,3,490.88,302.02,268.72,285.87,0.5474250325945241,0.6152623859191656,16.149999999999977,0.05649421065519284,In range
PRV016,Provider Group 16,Pharmacy,Northeast,Medicare Advantage,17,4884.35,2788.45,2440.07,2772.41,0.49956903170329725,0.570894796646432,16.039999999999964,0.0057855800548980724,In range
PRV012,Provider Group 12,Lab,West,Exchange,4,716.6500000000001,467.08000000000004,418.11,451.07,0.5834228702993093,0.6517546919695807,16.010000000000048,0.03549338240184461,In range
PRV037,Provider Group 37,Lab,Northeast,Medicare Advantage,6,1161.17,649.65,587.1,634.73,0.5056107202218452,0.5594788015536054,14.919999999999959,0.023506057693822507,In range
PRV028,Provider Group 28,Lab,Northeast,Exchange,1,140.74,102.51,97.67,88.48,0.693974705130027,0.7283643598124201,14.030000000000001,0.15856690777576854,In range
PRV013,Provider Group 13,Lab,South,Medicare Advantage,9,799.8199999999999,469.45,421.63,455.69,0.5271561101247781,0.5869445625265685,13.759999999999991,0.03019596655621144,In range
PRV015,Provider Group 15,Professional,Midwest,Medicare Advantage,39,17789.26,10284.54,8741.61,10270.82,0.49139818070004043,0.5781319740112856,13.720000000001164,0.0013358232351458952,In range
PRV012,Provider Group 12,Lab,West,Medicare Advantage,8,1059.58,596.05,546.63,583.63,0.5158930897147926,0.5625342116687744,12.419999999999959,0.021280605863303735,In range
PRV022,Provider Group 22,Lab,Midwest,Medicare Advantage,2,176.19,102.37,85.33,90.5,0.4843067143424712,0.5810204892445655,11.870000000000005,0.1311602209944752,In range
